students_passed,num_teachers,total_students,Total_budget,dropout_rate,avg_class_size,school_distance,district_label
977,95,1577,6602,0.28,16.6,1,Nyarugenge
236,20,1983,10303,0.3,99.15,6,Nyarugenge
636,52,1891,17309,0.22,36.37,1,Nyarugenge
472,77,2872,18476,0.26,37.3,7,Nyarugenge
989,54,2013,17481,0.07,37.28,2,Nyarugenge
991,43,814,18721,0.16,18.93,2,Nyarugenge
902,24,917,8023,0.14,38.21,2,Nyarugenge
924,89,1383,14477,0.14,15.54,7,Nyarugenge
989,61,956,9502,0.09,15.67,1,Nyarugenge
474,68,1048,19020,0.08,15.41,3,Nyarugenge
565,97,1331,15474,0.05,13.72,3,Nyarugenge
417,88,1962,5247,0.08,22.3,9,Nyarugenge
472,22,2054,7751,0.08,93.36,7,Nyarugenge
249,54,2861,7233,0.06,52.98,8,Nyarugenge
897,80,2386,6688,0.25,29.82,1,Nyarugenge
382,17,2268,13982,0.27,133.41,3,Nyarugenge
277,65,2138,15199,0.28,32.89,7,Nyarugenge
967,55,2393,7153,0.19,43.51,3,Nyarugenge
553,15,1161,14353,0.13,77.4,8,Nyarugenge
221,86,2408,19464,0.22,28.0,7,Nyarugenge
554,26,1061,8608,0.27,40.81,9,Nyarugenge
937,97,1688,19315,0.06,17.4,1,Nyarugenge
697,98,1832,8713,0.19,18.69,4,Nyarugenge
853,40,2593,19813,0.16,64.82,6,Nyarugenge
269,18,2384,8650,0.24,132.44,6,Nyarugenge
266,47,2566,11928,0.29,54.6,9,Nyarugenge
330,48,2691,9269,0.16,56.06,9,Nyarugenge
815,89,563,19310,0.18,6.33,9,Nyarugenge
729,42,663,14301,0.2,15.79,6,Nyarugenge
515,55,2968,15477,0.11,53.96,8,Nyarugenge
574,27,1769,16739,0.08,65.52,9,Nyarugenge
841,22,691,12268,0.24,31.41,7,Nyarugenge
343,88,851,13722,0.14,9.67,8,Nyarugenge
320,73,2114,17592,0.27,28.96,9,Nyarugenge
568,99,2464,7824,0.16,24.89,1,Nyarugenge
690,45,1129,19422,0.3,25.09,9,Nyarugenge
798,55,1103,8564,0.2,20.05,4,Nyarugenge
448,97,2137,7032,0.11,22.03,8,Nyarugenge
323,35,1322,17859,0.16,37.77,8,Nyarugenge
900,55,1074,17623,0.26,19.53,7,Gasabo
815,37,2517,18602,0.22,68.03,8,Nyarugenge
633,69,1994,15330,0.12,28.9,5,Nyarugenge
591,71,2051,14111,0.27,28.89,4,Nyarugenge
307,18,555,14601,0.27,30.83,1,Nyarugenge
618,38,1782,16155,0.07,46.89,5,Nyarugenge
645,89,1345,18100,0.26,15.11,5,Nyarugenge
889,28,2854,7725,0.18,101.93,4,Nyarugenge
433,78,1944,7672,0.27,24.92,7,Nyarugenge
231,24,961,15214,0.26,40.04,2,Nyarugenge
218,91,1639,10070,0.08,18.01,9,Nyarugenge
707,97,1896,16580,0.25,19.55,9,Nyarugenge
318,77,2856,10125,0.1,37.09,3,Nyarugenge
445,15,1106,6030,0.27,73.73,4,Nyarugenge
502,51,1203,7915,0.21,23.59,8,Nyarugenge
501,34,2958,5138,0.06,87.0,2,Nyarugenge
727,14,1527,14804,0.14,109.07,6,Nyarugenge
837,74,1412,15227,0.16,19.08,9,Nyarugenge
564,35,663,6006,0.24,18.94,2,Nyarugenge
662,90,1421,5645,0.18,15.79,4,Nyarugenge
981,99,629,5473,0.2,6.35,4,Nyarugenge
474,89,2991,5613,0.16,33.61,9,Nyarugenge
314,66,1070,15734,0.16,16.21,3,Nyarugenge
299,27,2590,10235,0.2,95.93,7,Nyarugenge
956,98,715,14260,0.08,7.3,5,Nyarugenge
656,32,850,8220,0.16,26.56,3,Nyarugenge
796,43,1009,5433,0.08,23.47,1,Nyarugenge
726,59,2206,17173,0.16,37.39,7,Nyarugenge
829,16,2221,6591,0.25,138.81,7,Nyarugenge
331,80,2868,12669,0.28,35.85,3,Nyarugenge
616,78,1163,16026,0.29,14.91,9,Nyarugenge
455,89,1922,10027,0.27,21.6,2,Nyarugenge
324,86,2654,16141,0.22,30.86,3,Nyarugenge
445,45,1859,10586,0.17,41.31,4,Nyarugenge
899,59,2075,5764,0.23,35.17,9,Nyarugenge
511,67,2732,7280,0.07,40.78,7,Nyarugenge
517,88,676,13956,0.28,7.68,7,Nyarugenge
266,94,1255,17829,0.05,13.35,6,Nyarugenge
265,33,1541,6614,0.1,46.7,3,Nyarugenge
371,86,2921,12672,0.17,33.97,1,Nyarugenge
370,68,1614,14229,0.23,23.74,6,Nyarugenge
303,93,1007,16589,0.13,10.83,3,Nyarugenge
334,29,726,19276,0.23,25.03,3,Nyarugenge
332,34,1394,5190,0.17,41.0,1,Nyarugenge
272,60,663,13707,0.28,11.05,6,Nyarugenge
519,77,1709,14065,0.1,22.19,6,Nyarugenge
935,49,596,18058,0.17,12.16,9,Nyarugenge
576,51,1555,18801,0.24,30.49,3,Nyarugenge
411,69,1238,17898,0.23,17.94,1,Nyarugenge
323,18,554,7155,0.19,30.78,5,Nyarugenge
317,71,2014,16866,0.09,28.37,3,Nyarugenge
534,73,2655,10517,0.27,36.37,2,Nyarugenge
373,70,1082,8484,0.3,15.46,9,Nyarugenge
930,51,2779,7593,0.17,54.49,8,Nyarugenge
773,79,572,18084,0.11,7.24,6,Nyarugenge
286,23,1015,8946,0.12,44.13,5,Nyarugenge
273,51,2730,13408,0.23,53.53,6,Nyarugenge
598,89,2530,18690,0.28,28.43,1,Nyarugenge
407,95,1424,14581,0.27,14.99,9,Nyarugenge
658,44,1900,13695,0.07,43.18,2,Nyarugenge
313,91,1933,14815,0.24,21.24,2,Nyarugenge
348,29,2443,15382,0.28,84.24,1,Nyarugenge
900,74,1309,5019,0.26,17.69,2,Nyarugenge
806,98,1689,11617,0.27,17.23,3,Nyarugenge
952,47,1411,15288,0.17,30.02,3,Nyarugenge
898,42,2548,9905,0.16,60.67,2,Nyarugenge
292,43,1522,7428,0.19,35.4,7,Nyarugenge
998,51,1942,8393,0.26,38.08,7,Nyarugenge
431,82,2705,9534,0.13,32.99,4,Nyarugenge
503,37,1470,13269,0.29,39.73,8,Nyarugenge
301,80,2319,10647,0.1,28.99,7,Nyarugenge
619,99,2986,19187,0.16,30.16,4,Nyarugenge
336,28,1581,16856,0.2,56.46,8,Nyarugenge
267,17,1163,6293,0.16,68.41,5,Nyarugenge
436,94,512,5414,0.12,5.45,2,Nyarugenge
775,12,1725,5884,0.1,143.75,7,Nyarugenge
343,13,1345,15791,0.06,103.46,2,Nyarugenge
988,59,722,11995,0.24,12.24,2,Nyarugenge
848,62,1647,16274,0.06,26.56,5,Nyarugenge
884,38,2389,14672,0.17,62.87,1,Nyarugenge
344,20,2618,13038,0.07,130.9,7,Nyarugenge
293,34,646,5899,0.16,19.0,4,Nyarugenge
367,41,773,19306,0.13,18.85,3,Nyarugenge
870,15,1874,12978,0.23,124.93,2,Nyarugenge
396,67,2248,16978,0.1,33.55,4,Nyarugenge
725,67,2175,6806,0.14,32.46,1,Nyarugenge
538,19,1615,10819,0.1,85.0,6,Nyarugenge
788,70,2059,9429,0.2,29.41,6,Nyarugenge
848,17,1023,10505,0.25,60.18,2,Nyarugenge
698,60,2282,16331,0.07,38.03,3,Nyarugenge
941,92,500,9866,0.12,5.43,7,Nyarugenge
257,17,2223,12928,0.1,130.76,6,Nyarugenge
795,35,2577,8250,0.23,73.63,2,Nyarugenge
339,27,1842,7495,0.09,68.22,9,Nyarugenge
585,50,2372,18478,0.27,47.44,6,Nyarugenge
431,65,699,18638,0.25,10.75,9,Nyarugenge
768,80,501,17751,0.06,6.26,2,Nyarugenge
360,99,1507,16829,0.2,15.22,1,Nyarugenge
500,10,2601,17055,0.2,260.1,9,Nyarugenge
668,55,723,16648,0.23,13.15,2,Nyarugenge
822,26,1976,10800,0.26,76.0,6,Nyarugenge
428,95,1029,7556,0.12,10.83,2,Nyarugenge
699,48,643,9792,0.28,13.4,3,Nyarugenge
874,88,1948,14982,0.28,22.14,4,Nyarugenge
639,17,899,5117,0.24,52.88,5,Nyarugenge
352,97,1470,19716,0.16,15.15,5,Nyarugenge
795,81,2826,16583,0.28,34.89,8,Nyarugenge
684,58,1791,12462,0.26,30.88,2,Nyarugenge
215,23,2171,9010,0.16,94.39,4,Nyarugenge
676,10,813,17302,0.26,81.3,2,Nyarugenge
828,66,1300,6315,0.16,19.7,6,Nyarugenge
367,27,1249,15347,0.22,46.26,5,Nyarugenge
551,60,1449,17975,0.28,24.15,1,Nyarugenge
684,42,1480,9187,0.1,35.24,2,Nyarugenge
511,71,2202,18222,0.23,31.01,6,Nyarugenge
910,91,645,18334,0.08,7.09,2,Nyarugenge
345,14,1503,7965,0.21,107.36,2,Nyarugenge
654,83,2122,17369,0.18,25.57,4,Nyarugenge
888,69,1242,10589,0.07,18.0,1,Nyarugenge
497,39,2340,14973,0.18,60.0,9,Nyarugenge
706,18,1785,9540,0.09,99.17,4,Nyarugenge
271,68,980,17074,0.23,14.41,7,Nyarugenge
934,45,2176,10822,0.06,48.36,2,Nyarugenge
718,69,741,10761,0.29,10.74,4,Nyarugenge
346,47,1165,14863,0.25,24.79,8,Nyarugenge
798,92,2906,9772,0.3,31.59,5,Nyarugenge
275,32,1174,17196,0.09,36.69,5,Nyarugenge
979,35,2554,6737,0.28,72.97,5,Nyarugenge
456,51,1984,6905,0.18,38.9,8,Nyarugenge
240,61,1998,14244,0.16,32.75,5,Nyarugenge
936,87,2629,5790,0.16,30.22,4,Nyarugenge
890,30,721,14983,0.29,24.03,1,Nyarugenge
757,60,743,8919,0.06,12.38,1,Nyarugenge
499,41,1794,11977,0.17,43.76,6,Nyarugenge
334,74,577,15490,0.16,7.8,8,Nyarugenge
311,98,1111,7560,0.29,11.34,3,Nyarugenge
735,36,2689,7591,0.23,74.69,3,Nyarugenge
976,28,1236,7050,0.23,44.14,7,Nyarugenge
824,71,2854,12767,0.28,40.2,7,Nyarugenge
267,65,1751,9057,0.13,26.94,7,Nyarugenge
444,77,2433,12952,0.12,31.6,6,Nyarugenge
410,87,1456,18612,0.17,16.74,9,Nyarugenge
723,95,522,18377,0.28,5.49,4,Nyarugenge
844,78,514,11376,0.05,6.59,9,Nyarugenge
732,67,2270,9091,0.05,33.88,7,Nyarugenge
242,12,1259,6840,0.07,104.92,6,Nyarugenge
981,81,2060,14986,0.09,25.43,6,Nyarugenge
812,70,649,17130,0.25,9.27,7,Nyarugenge
282,18,1849,19186,0.23,102.72,6,Nyarugenge
371,50,1539,7873,0.25,30.78,3,Nyarugenge
439,30,531,19637,0.12,17.7,9,Nyarugenge
319,72,1576,12320,0.28,21.89,2,Nyarugenge
726,71,2868,15184,0.23,40.39,6,Nyarugenge
900,88,1531,9598,0.21,17.4,1,Nyarugenge
861,69,806,8714,0.06,11.68,3,Nyarugenge
882,24,1807,7678,0.1,75.29,1,Nyarugenge
261,98,2282,12859,0.2,23.29,3,Nyarugenge
361,94,2270,15952,0.23,24.15,8,Nyarugenge
882,93,1118,11101,0.19,12.02,2,Nyarugenge
360,88,2164,17698,0.09,24.59,6,Nyarugenge
344,60,1607,11022,0.13,26.78,7,Nyarugenge
591,65,879,17665,0.19,13.52,7,Nyarugenge
325,82,1006,13731,0.23,12.27,9,Nyarugenge
929,29,2931,5548,0.28,101.07,1,Nyarugenge
465,99,1324,19476,0.17,13.37,7,Nyarugenge
687,86,832,8682,0.17,9.67,3,Nyarugenge
912,21,1658,10746,0.07,78.95,7,Nyarugenge
928,81,2709,14357,0.07,33.44,8,Nyarugenge
749,24,2295,14442,0.25,95.62,4,Nyarugenge
441,39,2855,17174,0.23,73.21,1,Nyarugenge
344,52,1560,18855,0.19,30.0,1,Nyarugenge
216,85,1517,8477,0.21,17.85,9,Nyarugenge
491,68,559,13784,0.15,8.22,7,Nyarugenge
383,37,1331,11849,0.13,35.97,3,Nyarugenge
746,88,1721,10392,0.25,19.56,6,Nyarugenge
580,45,2023,13693,0.21,44.96,7,Nyarugenge
294,88,1706,5450,0.21,19.39,4,Nyarugenge
217,67,2662,7629,0.15,39.73,9,Nyarugenge
672,55,1764,7244,0.13,32.07,2,Nyarugenge
978,53,613,19003,0.13,11.57,9,Nyarugenge
735,23,2948,16102,0.25,128.17,3,Nyarugenge
737,22,2835,12088,0.15,128.86,1,Nyarugenge
956,77,1444,5571,0.1,18.75,6,Nyarugenge
383,22,953,9912,0.3,43.32,9,Nyarugenge
645,35,1989,12502,0.29,56.83,4,Nyarugenge
509,14,1029,16240,0.06,73.5,6,Nyarugenge
874,65,2906,15568,0.09,44.71,7,Nyarugenge
217,33,1012,19951,0.17,30.67,4,Nyarugenge
784,24,1358,10402,0.16,56.58,4,Nyarugenge
656,21,2077,17239,0.26,98.9,6,Nyarugenge
664,37,2715,10038,0.18,73.38,9,Nyarugenge
956,48,1503,8759,0.22,31.31,2,Nyarugenge
328,74,1404,11845,0.22,18.97,9,Nyarugenge
571,57,2111,19264,0.26,37.04,1,Nyarugenge
595,91,584,17197,0.16,6.42,7,Nyarugenge
681,67,517,5649,0.21,7.72,9,Nyarugenge
999,55,559,7225,0.23,10.16,4,Nyarugenge
681,78,1090,6845,0.15,13.97,7,Nyarugenge
361,21,589,12412,0.27,28.05,5,Nyarugenge
838,74,2219,11802,0.15,29.99,6,Nyarugenge
353,59,2653,17464,0.08,44.97,3,Nyarugenge
913,80,2845,16584,0.26,35.56,4,Nyarugenge
517,65,1881,6876,0.12,28.94,1,Nyarugenge
912,87,1750,18570,0.22,20.11,8,Nyarugenge
890,49,2636,18870,0.23,53.8,8,Nyarugenge
833,85,905,8463,0.08,10.65,4,Nyarugenge
964,96,2535,7545,0.12,26.41,1,Nyarugenge
993,75,2524,9385,0.11,33.65,8,Nyarugenge
659,92,2491,9941,0.07,27.08,1,Nyarugenge
309,50,1936,9828,0.3,38.72,8,Nyarugenge
944,14,2140,17476,0.06,152.86,2,Nyarugenge
781,22,1409,5005,0.29,64.05,7,Nyarugenge
451,93,2812,17404,0.25,30.24,1,Nyarugenge
212,61,2793,15881,0.29,45.79,7,Nyarugenge
998,96,989,16118,0.29,10.3,2,Nyarugenge
972,98,2005,6372,0.21,20.46,8,Nyarugenge
441,13,552,14122,0.24,42.46,1,Nyarugenge
689,43,2703,17276,0.12,62.86,6,Nyarugenge
683,18,602,12640,0.27,33.44,7,Nyarugenge
327,89,1127,18231,0.19,12.66,2,Nyarugenge
919,81,1838,19448,0.1,22.69,2,Nyarugenge
918,10,1110,9715,0.25,111.0,4,Nyarugenge
989,69,1502,13143,0.12,21.77,5,Nyarugenge
939,63,2305,6687,0.09,36.59,6,Nyarugenge
337,36,2206,6008,0.18,61.28,3,Nyarugenge
389,81,1237,7879,0.28,15.27,9,Nyarugenge
550,42,2649,14984,0.1,63.07,5,Nyarugenge
859,31,1729,12903,0.09,55.77,7,Nyarugenge
228,82,2096,8379,0.18,25.56,4,Nyarugenge
370,80,1049,10297,0.06,13.11,1,Nyarugenge
866,88,529,17084,0.18,6.01,4,Nyarugenge
435,19,2112,13028,0.17,111.16,3,Nyarugenge
228,62,2988,19513,0.3,48.19,8,Nyarugenge
300,26,2919,6153,0.1,112.27,3,Nyarugenge
256,54,2069,15710,0.27,38.31,9,Nyarugenge
852,15,1052,15029,0.14,70.13,3,Nyarugenge
582,39,1711,16813,0.27,43.87,4,Nyarugenge
766,59,1582,12112,0.12,26.81,2,Nyarugenge
339,51,2806,12619,0.22,55.02,7,Nyarugenge
803,83,1550,9490,0.08,18.67,6,Nyarugenge
305,44,2183,13795,0.22,49.61,8,Nyarugenge
510,51,1307,19800,0.22,25.63,8,Nyarugenge
366,70,2552,11698,0.2,36.46,1,Nyarugenge
816,56,2349,7518,0.23,41.95,7,Nyarugenge
510,72,1286,11173,0.11,17.86,3,Nyarugenge
589,98,2706,9370,0.23,27.61,2,Nyarugenge
856,54,2122,12815,0.28,39.3,5,Nyarugenge
581,13,2780,13486,0.26,213.85,7,Nyarugenge
434,52,2314,10434,0.05,44.5,8,Nyarugenge
708,49,2990,12170,0.1,61.02,2,Nyarugenge
700,33,517,19448,0.08,15.67,5,Nyarugenge
566,11,663,13860,0.15,60.27,8,Nyarugenge
737,28,941,9591,0.23,33.61,5,Nyarugenge
726,19,2831,5262,0.2,149.0,2,Nyarugenge
908,21,2647,12543,0.24,126.05,7,Nyarugenge
300,15,2093,18598,0.15,139.53,8,Nyarugenge
506,19,2462,18254,0.28,129.58,3,Nyarugenge
291,95,2966,18385,0.2,31.22,9,Nyarugenge
917,38,1996,19131,0.26,52.53,3,Nyarugenge
549,23,1975,9152,0.12,85.87,9,Nyarugenge
237,20,1538,18315,0.1,76.9,7,Nyarugenge
792,84,721,18599,0.1,8.58,8,Nyarugenge
860,67,1552,9001,0.07,23.16,5,Nyarugenge
756,39,1667,5420,0.12,42.74,8,Nyarugenge
644,76,1849,16243,0.11,24.33,7,Nyarugenge
985,25,1432,15000,0.12,57.28,7,Nyarugenge
880,47,2344,12688,0.2,49.87,2,Nyarugenge
681,30,2162,14654,0.07,72.07,9,Nyarugenge
695,13,2450,9611,0.08,188.46,7,Nyarugenge
213,16,2668,14825,0.11,166.75,3,Nyarugenge
824,10,2728,18143,0.21,272.8,8,Nyarugenge
753,40,2341,16871,0.12,58.52,6,Nyarugenge
207,72,2385,15876,0.07,33.12,2,Nyarugenge
766,37,2877,17625,0.24,77.76,1,Nyarugenge
276,94,2748,16872,0.1,29.23,9,Nyarugenge
792,23,2014,14721,0.13,87.57,6,Nyarugenge
363,47,2580,11323,0.18,54.89,8,Nyarugenge
982,28,2383,12758,0.24,85.11,2,Nyarugenge
603,62,2686,12492,0.16,43.32,3,Nyarugenge
553,17,893,5938,0.16,52.53,8,Nyarugenge
981,63,814,9392,0.06,12.92,9,Nyarugenge
217,75,2673,19445,0.25,35.64,6,Nyarugenge
935,19,831,16913,0.08,43.74,6,Nyarugenge
787,82,956,17487,0.12,11.66,7,Nyarugenge
480,79,2646,12998,0.12,33.49,1,Nyarugenge
684,26,1873,11227,0.08,72.04,1,Gasabo
534,97,2235,16183,0.29,23.04,6,Nyarugenge
448,78,2939,6593,0.11,37.68,7,Nyarugenge
949,14,1473,19935,0.21,105.21,9,Nyarugenge
345,20,1466,19652,0.08,73.3,6,Nyarugenge
465,33,1840,5829,0.27,55.76,2,Nyarugenge
812,66,1695,15562,0.08,25.68,1,Nyarugenge
273,30,2731,18192,0.22,91.03,7,Nyarugenge
923,54,1633,17821,0.06,30.24,1,Nyarugenge
988,52,698,15444,0.29,13.42,8,Nyarugenge
696,65,2238,8349,0.22,34.43,9,Nyarugenge
875,71,1814,7216,0.11,25.55,6,Nyarugenge
465,13,821,19725,0.08,63.15,5,Nyarugenge
872,53,2980,16347,0.24,56.23,8,Nyarugenge
772,21,558,10513,0.1,26.57,5,Nyarugenge
305,39,578,18752,0.14,14.82,5,Nyarugenge
993,17,1884,16267,0.13,110.82,2,Nyarugenge
990,86,778,5898,0.08,9.05,9,Nyarugenge
382,99,1353,7119,0.12,13.67,8,Nyarugenge
854,29,2408,14875,0.17,83.03,8,Nyarugenge
651,16,1337,19320,0.25,83.56,5,Nyarugenge
291,36,1519,10339,0.07,42.19,1,Nyarugenge
426,34,2757,6369,0.09,81.09,1,Nyarugenge
888,22,1834,6292,0.29,83.36,5,Nyarugenge
695,10,2882,10831,0.26,288.2,5,Nyarugenge
686,92,622,19242,0.29,6.76,5,Nyarugenge
716,39,713,14749,0.25,18.28,5,Nyarugenge
215,99,2330,5822,0.08,23.54,6,Nyarugenge
666,30,2073,12277,0.11,69.1,5,Nyarugenge
455,16,649,6627,0.26,40.56,9,Nyarugenge
569,95,2066,15048,0.08,21.75,8,Nyarugenge
635,20,2291,18340,0.22,114.55,4,Nyarugenge
465,96,760,11509,0.08,7.92,7,Nyarugenge
984,95,2593,12027,0.25,27.29,1,Nyarugenge
952,38,852,10806,0.15,22.42,8,Nyarugenge
948,71,2285,11655,0.2,32.18,3,Nyarugenge
634,65,1747,9975,0.29,26.88,4,Nyarugenge
420,70,2159,15686,0.19,30.84,7,Nyarugenge
470,63,2713,14111,0.29,43.06,2,Nyarugenge
972,64,1104,14070,0.18,17.25,7,Nyarugenge
304,31,1173,18605,0.05,37.84,4,Nyarugenge
565,60,875,19370,0.14,14.58,2,Nyarugenge
701,24,2196,14125,0.08,91.5,8,Nyarugenge
832,24,763,10054,0.17,31.79,8,Nyarugenge
256,76,1770,19128,0.24,23.29,6,Nyarugenge
766,71,529,15710,0.13,7.45,3,Nyarugenge
457,73,2717,13805,0.17,37.22,7,Nyarugenge
319,34,1036,16579,0.15,30.47,4,Nyarugenge
989,35,595,18912,0.08,17.0,6,Nyarugenge
568,80,2745,16379,0.16,34.31,4,Nyarugenge
932,67,2111,18303,0.15,31.51,1,Nyarugenge
806,84,2334,16485,0.15,27.79,5,Nyarugenge
624,29,1148,13141,0.11,39.59,2,Nyarugenge
543,87,1622,18882,0.11,18.64,5,Nyarugenge
642,37,1589,16807,0.1,42.95,9,Nyarugenge
603,46,2035,14539,0.1,44.24,3,Nyarugenge
584,73,2447,7848,0.17,33.52,2,Nyarugenge
344,45,608,6013,0.11,13.51,7,Nyarugenge
408,73,1430,10680,0.08,19.59,8,Nyarugenge
610,95,2758,13580,0.15,29.03,8,Nyarugenge
585,67,1158,7086,0.13,17.28,6,Nyarugenge
473,64,1076,16021,0.11,16.81,8,Nyarugenge
422,23,1729,13379,0.13,75.17,6,Nyarugenge
713,23,2289,18839,0.26,99.52,7,Nyarugenge
983,29,1282,10341,0.23,44.21,7,Nyarugenge
528,55,2439,9080,0.16,44.35,6,Nyarugenge
388,62,1594,10843,0.22,25.71,8,Nyarugenge
807,38,1391,7348,0.12,36.61,4,Nyarugenge
530,77,2175,16291,0.22,28.25,1,Nyarugenge
547,77,1005,17980,0.17,13.05,5,Nyarugenge
983,77,1429,17430,0.06,18.56,8,Nyarugenge
883,37,2179,6422,0.08,58.89,7,Nyarugenge
943,23,1403,9687,0.17,61.0,9,Nyarugenge
329,24,2064,17656,0.13,86.0,4,Nyarugenge
273,19,1282,10963,0.09,67.47,3,Nyarugenge
392,16,887,14973,0.06,55.44,6,Nyarugenge
628,16,1473,8586,0.3,92.06,6,Nyarugenge
587,67,1055,9254,0.14,15.75,1,Nyarugenge
528,23,955,19210,0.07,41.52,8,Nyarugenge
844,25,2830,9917,0.24,113.2,6,Nyarugenge
361,23,1190,12837,0.24,51.74,9,Nyarugenge
723,12,2605,18989,0.12,217.08,8,Nyarugenge
373,75,1413,15944,0.17,18.84,6,Nyarugenge
305,99,1662,13562,0.26,16.79,4,Nyarugenge
936,63,1061,16410,0.13,16.84,7,Nyarugenge
811,54,1786,10531,0.16,33.07,5,Nyarugenge
209,20,540,7696,0.26,27.0,8,Nyarugenge
828,67,1147,19475,0.11,17.12,7,Nyarugenge
324,69,816,5770,0.22,11.83,6,Nyarugenge
618,69,2621,7054,0.19,37.99,7,Nyarugenge
380,89,1057,18626,0.16,11.88,8,Nyarugenge
235,58,2901,10592,0.12,50.02,1,Nyarugenge
457,14,1257,11164,0.07,89.79,8,Nyarugenge
248,96,1772,7224,0.11,18.46,1,Nyarugenge
521,50,2207,6463,0.3,44.14,4,Nyarugenge
214,96,1593,12561,0.22,16.59,6,Nyarugenge
768,36,2611,6460,0.15,72.53,7,Nyarugenge
326,62,1645,6914,0.16,26.53,4,Nyarugenge
916,80,1802,11096,0.15,22.52,1,Nyarugenge
632,26,2867,19599,0.16,110.27,6,Nyarugenge
428,97,2730,5511,0.21,28.14,7,Nyarugenge
464,82,1348,7235,0.18,16.44,3,Nyarugenge
434,23,2300,8935,0.29,100.0,7,Nyarugenge
576,24,2694,14392,0.16,112.25,7,Nyarugenge
789,67,1411,8690,0.06,21.06,3,Nyarugenge
421,95,1362,14685,0.12,14.34,2,Nyarugenge
648,13,2854,10445,0.22,219.54,7,Nyarugenge
549,39,1025,19240,0.24,26.28,7,Nyarugenge
457,75,2013,9331,0.07,26.84,3,Nyarugenge
323,23,2316,18099,0.13,100.7,8,Nyarugenge
751,59,1265,6642,0.3,21.44,4,Nyarugenge
374,10,1950,13734,0.15,195.0,1,Nyarugenge
564,19,675,9311,0.3,35.53,7,Nyarugenge
634,45,2166,16421,0.2,48.13,9,Nyarugenge
442,57,971,16245,0.15,17.04,5,Nyarugenge
902,25,1467,7592,0.07,58.68,6,Nyarugenge
411,65,917,17058,0.12,14.11,5,Nyarugenge
871,61,1607,11225,0.1,26.34,9,Nyarugenge
549,86,1302,13731,0.15,15.14,2,Nyarugenge
867,17,2855,6293,0.07,167.94,8,Nyarugenge
335,85,2696,15404,0.23,31.72,9,Nyarugenge
395,20,2450,12649,0.27,122.5,5,Nyarugenge
929,93,581,18561,0.16,6.25,4,Nyarugenge
343,88,1918,12546,0.2,21.8,8,Nyarugenge
245,35,1839,12104,0.16,52.54,2,Nyarugenge
438,94,1323,9220,0.21,14.07,5,Nyarugenge
829,60,641,18622,0.22,10.68,1,Nyarugenge
617,26,971,7639,0.07,37.35,3,Nyarugenge
348,95,1479,13499,0.17,15.57,2,Nyarugenge
514,58,2716,15002,0.29,46.83,9,Nyarugenge
898,97,2642,11055,0.13,27.24,1,Nyarugenge
749,96,2446,6114,0.09,25.48,7,Nyarugenge
756,37,2995,5347,0.27,80.95,8,Nyarugenge
669,20,1466,15933,0.14,73.3,8,Nyarugenge
734,39,1233,8301,0.11,31.62,2,Nyarugenge
797,57,2399,5211,0.11,42.09,5,Nyarugenge
766,53,2465,11581,0.06,46.51,9,Nyarugenge
423,70,910,12312,0.15,13.0,1,Nyarugenge
922,52,519,14722,0.07,9.98,8,Nyarugenge
495,40,1803,7791,0.27,45.08,6,Nyarugenge
606,63,1774,16226,0.29,28.16,2,Nyarugenge
315,51,573,6904,0.11,11.24,5,Nyarugenge
687,49,2753,5220,0.12,56.18,9,Nyarugenge
692,99,632,11249,0.07,6.38,1,Nyarugenge
980,95,2370,15469,0.18,24.95,9,Nyarugenge
976,24,764,13976,0.07,31.83,4,Nyarugenge
314,89,2721,6690,0.17,30.57,6,Nyarugenge
606,98,1836,9641,0.24,18.73,2,Nyarugenge
980,63,780,13770,0.1,12.38,4,Nyarugenge
880,13,532,10925,0.23,40.92,9,Nyarugenge
901,34,2879,8454,0.18,84.68,1,Nyarugenge
884,44,2446,8223,0.2,55.59,9,Nyarugenge
345,80,524,16209,0.24,6.55,1,Nyarugenge
705,49,2140,16285,0.13,43.67,2,Nyarugenge
528,51,2369,17530,0.13,46.45,9,Nyarugenge
928,25,2144,8732,0.27,85.76,7,Nyarugenge
389,48,2167,16134,0.2,45.15,4,Nyarugenge
948,80,2198,16620,0.13,27.48,9,Nyarugenge
831,13,1354,5480,0.16,104.15,9,Nyarugenge
790,49,2408,14867,0.13,49.14,1,Nyarugenge
704,17,798,17530,0.09,46.94,7,Nyarugenge
472,46,1233,8288,0.26,26.8,5,Nyarugenge
763,91,2678,8356,0.15,29.43,7,Nyarugenge
402,76,1204,11223,0.28,15.84,1,Nyarugenge
225,34,1104,19784,0.26,32.47,2,Nyarugenge
207,95,2497,15933,0.06,26.28,8,Nyarugenge
717,60,1292,9504,0.16,21.53,4,Nyarugenge
783,88,2350,18668,0.14,26.7,1,Gasabo
711,22,2567,11540,0.25,116.68,5,Nyarugenge
660,79,2950,17421,0.13,37.34,1,Nyarugenge
264,30,714,19250,0.13,23.8,2,Nyarugenge
382,60,768,15949,0.3,12.8,9,Nyarugenge
879,68,916,6555,0.26,13.47,4,Nyarugenge
929,54,2392,18921,0.09,44.3,6,Nyarugenge
953,57,2598,19160,0.27,45.58,4,Nyarugenge
533,99,1551,7524,0.29,15.67,3,Nyarugenge
878,55,1723,14721,0.23,31.33,1,Nyarugenge
366,17,1524,15701,0.27,89.65,7,Nyarugenge
